CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,France,Germany,Spain,Female,Male,Exited
733,39,5,91538.51,1,1,1,93783.0,0,1,0,0,1,0
726,34,0,185734.75,1,1,1,102036.82,1,0,0,1,0,0
570,29,0,0.0,1,1,0,37092.43,1,0,0,1,0,0
623,44,1,83325.77,1,0,1,80828.78,0,0,1,0,1,0
665,35,8,110934.54,1,1,0,169287.99,1,0,0,0,1,0
619,49,9,145359.99,1,1,0,38186.85,1,0,0,1,0,0
763,32,8,0.0,2,1,0,16725.53,0,0,1,1,0,0
554,45,4,0.0,2,1,1,193412.05,0,0,1,1,0,0
537,38,1,96939.06,1,1,1,102606.92,0,0,1,1,0,0
850,32,4,0.0,1,1,1,180622.02,1,0,0,0,1,0
513,30,5,0.0,2,1,0,162523.66,1,0,0,0,1,0
547,43,1,92350.36,1,0,1,80262.91,1,0,0,0,1,0
613,69,9,78778.49,1,0,1,8751.59,0,1,0,0,1,0
624,35,2,0.0,2,1,0,87310.59,0,0,1,0,1,0
653,35,9,0.0,2,1,1,45956.05,0,0,1,0,1,0
709,37,8,0.0,3,1,0,71738.56,0,0,1,1,0,0
594,40,0,152092.44,2,1,1,83508.93,0,1,0,0,1,0
509,29,1,0.0,2,1,0,69113.14,0,0,1,0,1,0
665,51,2,0.0,1,0,0,53353.36,1,0,0,0,1,0
631,22,6,139129.92,1,1,1,63747.51,0,1,0,1,0,0
576,33,3,0.0,2,0,1,190112.05,0,0,1,0,1,0
544,22,3,66483.32,1,0,1,110317.39,0,0,1,0,1,0
512,31,6,0.0,2,1,0,168462.26,0,0,1,0,1,0
721,38,7,0.0,1,0,1,53534.8,0,0,1,0,1,0
748,40,3,95297.11,1,0,0,171515.84,1,0,0,0,1,0
663,39,4,0.0,1,1,0,76884.05,1,0,0,0,1,0
562,31,2,112708.2,1,0,1,186370.3,0,1,0,0,1,0
552,38,10,132271.12,2,1,1,46562.02,0,1,0,0,1,0
607,40,5,90594.55,1,0,1,181598.25,0,1,0,0,1,0
727,31,2,52192.08,2,0,1,160383.47,1,0,0,1,0,0
482,38,4,124976.19,1,1,0,35848.12,1,0,0,0,1,0
686,34,1,0.0,2,1,0,87278.48,1,0,0,1,0,0
605,48,10,150315.92,1,0,1,133486.36,0,0,1,1,0,0
781,23,2,107433.48,1,1,0,173843.21,1,0,0,0,1,0
583,27,4,0.0,3,1,0,163113.41,1,0,0,1,0,0
587,42,1,0.0,1,0,0,123006.91,1,0,0,0,1,0
694,40,9,0.0,2,1,0,40463.03,1,0,0,0,1,0
511,30,5,0.0,2,1,0,143994.86,1,0,0,1,0,0
788,32,4,112079.58,1,0,0,89368.59,1,0,0,0,1,0
481,39,6,0.0,1,1,1,24677.54,1,0,0,1,0,0
752,33,4,0.0,2,1,1,39570.78,1,0,0,0,1,0
645,49,8,0.0,2,1,0,162012.6,0,0,1,0,1,0
698,36,6,0.0,2,0,1,19231.98,1,0,0,0,1,0
508,54,10,0.0,1,1,1,175749.36,0,0,1,0,1,0
738,39,1,94435.45,2,0,1,189430.86,1,0,0,1,0,0
826,30,5,0.0,2,0,1,157397.57,1,0,0,1,0,0
544,37,2,0.0,2,0,0,135067.02,0,0,1,0,1,0
740,31,8,0.0,2,0,0,86657.48,0,0,1,1,0,0
612,33,0,64900.32,2,1,0,102426.12,1,0,0,1,0,0
716,40,3,0.0,2,0,1,167636.15,1,0,0,1,0,0
540,40,3,165298.12,1,0,1,199862.75,1,0,0,1,0,0
796,32,5,102773.15,2,0,1,117832.88,0,0,1,0,1,0
526,28,1,112070.44,1,0,1,126281.83,1,0,0,0,1,0
614,44,6,0.0,2,0,1,104930.46,1,0,0,0,1,0
677,24,0,148298.59,2,0,0,182913.95,1,0,0,1,0,0
662,41,4,0.0,2,1,0,126551.48,1,0,0,1,0,0
630,25,7,79656.81,1,1,0,93524.22,0,1,0,1,0,0
573,32,9,125321.84,2,1,1,130234.63,1,0,0,1,0,0
597,45,7,0.0,2,0,0,167756.45,1,0,0,0,1,0
638,62,4,108716.59,2,1,1,74241.09,0,1,0,0,1,0
640,20,4,0.0,2,0,1,78310.82,1,0,0,1,0,0
644,28,0,0.0,2,1,0,119419.37,0,0,1,0,1,0
701,41,2,0.0,1,1,0,47856.78,1,0,0,1,0,0
708,19,7,112615.86,1,1,1,4491.77,0,0,1,0,1,0
767,24,5,0.0,2,1,1,67445.85,0,0,1,1,0,0
525,33,5,0.0,2,1,0,161002.29,0,0,1,0,1,0
759,38,1,0.0,2,1,0,20778.39,0,0,1,0,1,0
738,26,3,0.0,2,1,0,67484.16,1,0,0,1,0,0
487,34,2,96019.5,1,0,0,9085.0,1,0,0,1,0,0
731,30,7,0.0,2,0,1,143086.09,1,0,0,0,1,0
609,35,2,147900.43,1,1,0,140000.29,1,0,0,1,0,0
769,41,1,72509.91,1,1,0,25723.73,0,0,1,0,1,0
850,44,3,140393.65,2,0,1,186285.52,0,1,0,0,1,0
740,40,2,122295.17,2,1,1,30812.84,0,1,0,1,0,0
655,37,8,163708.58,2,0,0,76259.23,0,0,1,0,1,0
617,34,1,61687.33,2,1,0,105965.25,1,0,0,0,1,0
674,27,4,79144.34,1,0,1,50743.83,1,0,0,1,0,0
711,32,5,0.0,2,1,1,147720.27,0,0,1,0,1,0
682,46,4,0.0,1,1,1,4654.28,0,0,1,0,1,0
593,69,2,187013.13,2,0,1,105898.69,0,1,0,0,1,0
707,36,6,0.0,1,0,0,98810.78,1,0,0,1,0,0
723,45,4,0.0,2,1,0,37214.39,0,0,1,1,0,0
452,52,1,98443.14,2,0,0,92033.98,0,1,0,0,1,0
479,23,9,123575.51,1,0,1,95148.28,0,1,0,1,0,0
742,31,4,105239.1,1,1,1,19700.24,1,0,0,0,1,0
762,31,7,117687.35,1,1,1,159344.43,1,0,0,0,1,0
772,23,2,0.0,2,1,0,18364.19,1,0,0,0,1,0
502,45,0,0.0,1,0,0,84663.21,1,0,0,0,1,0
676,41,4,101457.14,1,1,1,79101.67,1,0,0,1,0,0
629,35,4,174588.8,2,0,1,158420.14,0,0,1,0,1,0
628,45,9,0.0,2,1,1,96862.56,1,0,0,0,1,0
471,36,5,90063.74,2,1,1,96366.7,0,1,0,1,0,0
811,45,5,0.0,2,1,1,146123.19,1,0,0,1,0,0
504,42,3,134936.97,2,0,0,135178.91,1,0,0,0,1,0
548,41,4,82596.8,1,0,1,55672.09,1,0,0,1,0,0
609,31,9,103837.75,1,1,1,150218.11,0,1,0,0,1,0
562,31,9,117153.0,1,1,1,108675.01,0,1,0,1,0,0
771,27,2,0.0,2,1,1,199527.34,1,0,0,0,1,0
600,37,8,177657.35,1,1,1,77142.32,0,0,1,0,1,0
642,41,4,157777.58,1,1,0,67484.6,0,1,0,0,1,0
570,57,5,86568.75,1,0,1,103660.31,0,1,0,1,0,0
796,30,2,137262.71,2,1,0,62905.29,1,0,0,0,1,0
642,36,6,0.0,2,1,1,97938.59,0,0,1,1,0,0
655,28,10,0.0,2,0,1,126565.21,1,0,0,0,1,0
762,28,3,125155.83,2,1,1,106024.02,0,1,0,0,1,0
593,31,9,0.0,2,0,1,20492.16,1,0,0,0,1,0
596,36,2,0.0,2,0,1,125557.95,0,0,1,0,1,0
494,40,7,0.0,2,0,1,158071.69,1,0,0,0,1,0
850,37,2,0.0,2,1,0,119969.99,0,0,1,0,1,0
490,33,1,0.0,2,1,1,80792.83,1,0,0,0,1,0
715,40,7,0.0,1,1,1,141359.11,1,0,0,0,1,0
759,33,2,0.0,2,1,0,56583.88,1,0,0,1,0,0
652,37,4,0.0,2,1,0,143393.24,1,0,0,1,0,0
488,31,8,97588.6,1,0,0,124210.53,1,0,0,1,0,0
572,24,1,0.0,2,1,1,151460.84,1,0,0,0,1,0
755,38,1,0.0,2,1,0,20734.81,1,0,0,1,0,0
690,31,2,137260.45,2,1,0,55387.28,0,1,0,0,1,0
611,30,9,88594.14,1,1,0,196332.45,1,0,0,1,0,0
508,64,2,0.0,1,1,1,6076.62,1,0,0,1,0,0
550,31,5,142200.19,2,1,1,122221.71,1,0,0,0,1,0
754,39,3,160761.41,1,1,1,24156.03,0,1,0,1,0,0
748,34,5,84009.47,1,1,1,137001.1,1,0,0,0,1,0
488,28,7,139246.22,2,1,0,106799.49,0,1,0,1,0,0
710,58,7,170113.0,2,0,1,10494.64,0,1,0,0,1,0
773,64,2,145578.28,1,0,1,186172.85,1,0,0,0,1,0
579,26,10,162482.76,1,1,1,18458.2,1,0,0,1,0,0
617,61,3,113858.95,1,1,1,38129.22,0,0,1,0,1,0
591,34,4,150635.3,1,1,1,72274.84,0,1,0,1,0,0
709,37,9,0.0,2,1,0,16733.59,1,0,0,1,0,0
611,53,3,83568.26,1,0,0,1235.49,1,0,0,0,1,0
581,43,4,170172.9,1,0,1,100236.02,0,0,1,1,0,0
592,27,3,0.0,2,1,1,19645.65,1,0,0,0,1,0
514,41,7,0.0,2,1,1,3756.65,1,0,0,1,0,0
612,41,5,0.0,3,0,0,151256.22,1,0,0,0,1,0
644,33,9,141234.98,1,1,0,95673.05,1,0,0,0,1,0
458,35,9,146780.52,2,1,1,3476.38,0,1,0,0,1,0
553,41,6,144974.55,1,1,1,19344.92,0,0,1,0,1,0
777,39,8,0.0,2,1,1,18613.52,1,0,0,0,1,0
592,71,4,0.0,2,0,1,17013.54,1,0,0,0,1,0
553,38,3,99844.68,1,0,0,187915.7,1,0,0,0,1,0
466,26,3,156815.71,1,1,1,137476.09,1,0,0,0,1,0
613,47,6,146034.74,1,1,1,77146.14,1,0,0,0,1,0
558,27,1,152283.39,1,1,0,183271.15,1,0,0,0,1,0
670,20,4,0.0,2,1,0,119759.24,0,0,1,1,0,0
678,46,1,0.0,2,0,0,82106.19,1,0,0,1,0,0
596,32,3,96709.07,2,0,0,41788.37,0,1,0,0,1,0
578,37,1,135650.88,1,1,0,199428.19,0,1,0,0,1,0
712,27,2,133009.51,1,1,0,126809.15,1,0,0,1,0,0
537,33,7,136082.0,1,1,0,62746.54,0,0,1,1,0,0
689,40,8,160272.27,1,1,0,49656.24,1,0,0,0,1,0
555,27,8,102000.17,1,1,1,116757.0,1,0,0,1,0,0
563,24,7,0.0,2,0,0,16319.56,0,0,1,0,1,0
494,33,1,137853.0,1,0,1,90273.85,1,0,0,1,0,0
600,34,0,0.0,2,0,1,3756.23,1,0,0,0,1,0
807,34,1,0.0,1,0,0,114448.13,1,0,0,1,0,0
557,42,4,0.0,2,0,1,86642.38,0,0,1,0,1,0
648,38,2,0.0,2,0,1,9551.49,1,0,0,1,0,0
726,33,7,99046.31,2,1,1,56053.06,0,1,0,1,0,0
741,29,8,0.0,2,1,1,115994.52,1,0,0,0,1,0
618,32,5,133476.09,1,0,1,154843.4,0,0,1,0,1,0
735,50,2,0.0,2,0,1,147075.69,1,0,0,0,1,0
555,31,8,145875.74,1,1,0,137491.23,1,0,0,0,1,0
667,36,3,121542.57,2,1,1,186841.71,0,0,1,1,0,0
744,39,6,0.0,1,0,0,10662.58,1,0,0,1,0,0
629,35,8,112330.83,1,1,1,91001.02,0,1,0,0,1,0
619,35,4,90413.12,1,1,1,20555.21,1,0,0,1,0,0
608,35,6,0.0,2,1,1,143463.28,0,0,1,1,0,0
507,35,1,0.0,2,0,0,92131.54,1,0,0,1,0,0
536,35,4,121520.36,1,0,0,77178.42,0,1,0,1,0,0
583,39,8,102945.01,1,0,0,52861.89,0,1,0,0,1,0
790,37,8,0.0,2,1,1,149418.41,0,0,1,0,1,0
637,35,8,147127.81,2,1,1,84760.7,0,1,0,0,1,0
542,25,7,0.0,2,0,1,82393.08,1,0,0,1,0,0
741,38,9,0.0,2,1,0,14379.01,1,0,0,0,1,0
491,68,3,107571.61,1,0,1,113695.99,1,0,0,1,0,0
652,32,2,0.0,2,1,0,54628.11,1,0,0,1,0,0
597,67,2,0.0,2,0,1,108645.85,1,0,0,0,1,0
679,37,7,74260.03,1,1,0,194617.98,1,0,0,0,1,0
529,31,7,0.0,2,1,1,175697.87,1,0,0,1,0,0
574,37,7,0.0,2,1,0,32262.28,0,0,1,1,0,0
611,28,3,96381.68,2,1,0,181419.29,0,0,1,1,0,0
466,41,2,152102.18,2,1,0,181879.56,0,1,0,0,1,0
741,36,0,127675.39,2,1,0,74260.16,0,1,0,1,0,0
556,46,10,0.0,2,0,0,109184.24,1,0,0,1,0,0
719,36,3,155423.17,1,1,1,199841.32,1,0,0,0,1,0
729,44,4,107726.93,2,1,0,153064.87,0,0,1,0,1,0
739,20,4,133800.98,1,0,1,150245.81,1,0,0,1,0,0
762,26,6,130428.78,1,1,0,173365.89,1,0,0,0,1,0
790,37,6,0.0,2,1,1,119484.01,0,0,1,0,1,0
606,47,0,137138.2,2,0,1,53784.22,0,1,0,1,0,0
772,47,9,152347.01,1,0,1,17671.78,1,0,0,0,1,0
743,45,7,157332.26,1,1,0,125424.42,0,0,1,0,1,0
746,37,2,0.0,2,1,0,143194.05,1,0,0,0,1,0
713,38,6,116980.78,2,0,1,76038.38,0,0,1,0,1,0
679,44,3,118742.74,2,1,0,1568.91,1,0,0,1,0,0
491,33,5,83134.3,1,1,0,187946.55,1,0,0,0,1,0
753,92,3,121513.31,1,0,1,195563.99,1,0,0,0,1,0
693,37,6,95900.04,1,1,1,38196.24,0,1,0,1,0,0
619,31,3,141751.82,1,0,1,61531.86,0,0,1,1,0,0
538,43,5,0.0,2,1,0,126933.73,0,0,1,0,1,0
711,29,9,0.0,2,0,1,3234.8,1,0,0,1,0,0
606,31,10,0.0,2,1,0,195209.4,1,0,0,0,1,0
615,51,6,81818.49,1,1,1,169149.38,0,0,1,0,1,0
749,30,1,0.0,2,0,1,126551.65,1,0,0,0,1,0
767,35,6,115576.44,1,0,1,27922.45,1,0,0,1,0,0
695,37,2,0.0,2,1,1,99692.65,1,0,0,0,1,0
580,31,2,0.0,2,0,1,64014.24,1,0,0,0,1,0
841,31,3,162701.65,2,1,1,126794.56,1,0,0,1,0,0
699,28,7,0.0,2,1,1,22684.78,1,0,0,0,1,0
782,32,9,0.0,1,1,1,87566.97,1,0,0,0,1,0
679,30,9,0.0,2,1,0,157871.55,1,0,0,0,1,0
742,32,6,160485.16,1,1,0,29023.03,1,0,0,0,1,0
487,24,7,133628.09,2,1,1,98570.01,1,0,0,0,1,0
513,41,9,107135.04,2,1,1,160546.58,0,0,1,1,0,0
563,26,7,0.0,2,0,0,6139.74,0,0,1,0,1,0
803,65,2,151659.52,2,0,1,6930.17,1,0,0,1,0,0
686,41,10,0.0,1,1,0,133086.45,1,0,0,1,0,0
464,38,3,116439.65,1,1,0,75574.48,1,0,0,0,1,0
836,37,10,0.0,2,1,0,111324.41,0,0,1,1,0,0
518,45,8,0.0,2,1,1,36193.07,1,0,0,1,0,0
756,67,4,0.0,3,1,1,93081.87,1,0,0,0,1,0
571,33,3,71843.15,1,1,0,26772.04,0,1,0,0,1,0
748,35,5,105492.53,1,1,1,150057.2,0,0,1,0,1,0
709,45,3,104118.5,1,0,1,174032.0,1,0,0,1,0,0
433,27,2,0.0,2,1,1,153698.65,0,0,1,0,1,0
781,20,0,125023.1,2,1,1,108301.45,1,0,0,0,1,0
683,38,7,109346.13,2,1,0,102665.92,1,0,0,0,1,0
525,30,5,0.0,2,0,1,149195.44,0,0,1,1,0,0
520,31,4,93249.4,1,1,0,77335.75,1,0,0,0,1,0
643,25,4,115142.9,1,1,1,148098.95,0,1,0,0,1,0
785,38,9,107199.75,1,0,0,146398.51,0,1,0,1,0,0
527,30,6,126663.51,1,1,1,162267.91,0,1,0,1,0,0
525,60,7,0.0,2,0,1,168034.9,0,0,1,1,0,0
539,28,5,0.0,2,1,0,48382.4,0,0,1,0,1,0
696,30,0,0.0,2,1,1,9002.8,0,0,1,1,0,0
655,30,1,83173.98,2,1,1,184259.6,0,1,0,1,0,0
601,24,7,0.0,2,0,0,144660.42,0,0,1,0,1,0
558,32,5,73494.21,1,0,0,136301.1,1,0,0,0,1,0
774,47,6,94722.88,1,0,1,61450.96,1,0,0,1,0,0
792,31,6,71269.89,2,0,1,125912.77,1,0,0,0,1,0
765,40,6,138033.55,1,1,1,67972.45,1,0,0,0,1,0
422,54,3,140014.42,1,0,1,86350.97,1,0,0,0,1,0
606,33,8,0.0,2,1,1,63176.77,0,0,1,0,1,0
559,43,1,0.0,1,0,1,86634.3,1,0,0,1,0,0
579,39,5,0.0,2,0,1,39891.84,1,0,0,0,1,0
575,24,2,0.0,2,1,1,119927.81,1,0,0,0,1,0
850,36,3,0.0,2,1,0,195033.07,1,0,0,0,1,0
588,41,6,106116.56,2,1,0,198766.61,0,1,0,0,1,0
611,33,7,0.0,2,1,1,3729.89,0,0,1,1,0,0
589,37,6,138497.84,1,0,1,18988.58,1,0,0,1,0,0
717,34,1,0.0,2,1,0,119313.74,0,0,1,1,0,0
685,42,2,0.0,2,0,0,199992.48,0,0,1,1,0,0
437,26,1,120923.52,1,0,1,78854.57,1,0,0,1,0,0
758,41,10,79857.64,1,1,1,78088.17,0,1,0,0,1,0
600,46,10,95502.21,1,0,0,19842.18,1,0,0,0,1,0
660,33,4,0.0,1,1,0,29664.45,0,0,1,0,1,0
776,29,5,0.0,2,1,1,143301.49,1,0,0,1,0,0
606,34,5,0.0,1,1,0,161971.42,1,0,0,0,1,0
758,43,10,0.0,2,1,1,55313.44,0,0,1,1,0,0
654,36,5,0.0,2,0,0,157238.05,0,0,1,1,0,0
636,34,8,0.0,2,1,0,38570.13,1,0,0,0,1,0
621,50,3,163085.79,1,0,1,131048.36,0,0,1,0,1,0
662,39,5,138106.75,1,0,0,19596.73,1,0,0,1,0,0
651,37,9,114453.58,1,0,1,175820.91,0,1,0,0,1,0
567,48,3,0.0,1,1,0,55362.45,1,0,0,1,0,0
725,31,6,0.0,1,0,0,61326.43,1,0,0,1,0,0
709,41,3,150300.65,2,1,0,71672.86,1,0,0,1,0,0
787,39,10,108935.39,1,1,1,101168.3,0,0,1,0,1,0
663,33,5,157274.36,2,1,1,28531.81,1,0,0,0,1,0
754,34,7,0.0,2,1,1,65219.85,1,0,0,0,1,0
825,36,3,146053.66,1,1,1,138344.7,1,0,0,1,0,0
515,29,4,151012.55,2,1,0,9770.97,0,0,1,0,1,0
444,34,2,144318.97,1,1,0,112668.06,1,0,0,0,1,0
824,77,3,27517.15,2,0,1,2746.41,0,1,0,0,1,0
699,51,2,92246.14,2,0,1,91346.03,0,1,0,1,0,0
678,26,1,0.0,2,1,0,45443.68,1,0,0,1,0,0
552,55,3,0.0,1,1,1,40333.94,0,0,1,0,1,0
541,34,3,128743.55,1,1,0,134851.12,1,0,0,0,1,0
624,38,7,123906.55,1,1,0,135096.78,0,0,1,0,1,0
661,38,7,143006.7,1,1,1,15650.89,0,0,1,0,1,0
627,28,3,157597.61,1,0,1,34097.22,0,0,1,1,0,0
693,28,1,145118.83,1,0,1,77742.38,0,0,1,0,1,0
718,67,7,0.0,3,1,1,82782.08,1,0,0,1,0,0
570,37,6,0.0,1,1,1,187758.5,1,0,0,0,1,0
625,43,4,122351.29,1,1,0,71216.6,1,0,0,0,1,0
487,37,2,0.0,2,1,1,126722.57,1,0,0,0,1,0
850,42,3,0.0,2,1,1,176883.42,1,0,0,1,0,0
603,31,4,0.0,2,0,1,9607.1,1,0,0,0,1,0
621,41,5,104631.67,1,1,1,95551.22,0,0,1,0,1,0
833,30,1,0.0,2,1,0,141860.62,1,0,0,0,1,0
825,37,6,118050.79,1,0,1,52301.15,0,1,0,0,1,0
668,46,0,0.0,2,0,0,29388.02,1,0,0,0,1,0
606,34,3,161572.24,1,0,1,191076.22,0,0,1,0,1,0
575,54,9,68332.96,1,1,1,144390.75,1,0,0,1,0,0
651,25,8,0.0,2,1,1,126761.2,1,0,0,1,0,0
800,60,6,88541.57,2,1,1,131718.12,1,0,0,0,1,0
711,35,8,0.0,1,1,1,67508.01,1,0,0,1,0,0
614,35,1,0.0,2,1,1,3342.62,1,0,0,1,0,0
445,25,6,0.0,2,1,0,119425.94,1,0,0,0,1,0
765,43,9,157960.49,2,0,0,136602.8,1,0,0,0,1,0
594,21,2,87096.82,2,1,0,168186.11,0,1,0,1,0,0
675,34,10,84944.58,1,0,0,146230.63,1,0,0,1,0,0
810,33,6,0.0,2,1,1,77965.67,1,0,0,0,1,0
850,29,6,0.0,2,1,1,10672.54,1,0,0,0,1,0
656,30,3,0.0,2,0,1,17104.0,1,0,0,0,1,0
527,39,9,96748.89,2,1,0,94711.43,0,1,0,1,0,0
685,43,1,132667.17,1,1,1,41876.98,1,0,0,1,0,0
738,36,5,0.0,2,1,1,96881.32,0,0,1,0,1,0
576,46,4,137367.94,1,1,1,33450.11,0,1,0,0,1,0
733,38,3,157658.36,1,0,0,19658.43,1,0,0,1,0,0
736,26,0,84587.9,1,0,1,188037.76,0,1,0,1,0,0
850,36,0,136980.23,2,1,1,99019.65,0,1,0,1,0,0
850,27,7,43658.33,2,1,1,3025.49,1,0,0,1,0,0
628,37,9,0.0,2,1,1,34689.77,1,0,0,1,0,0
614,37,9,0.0,2,1,1,62023.1,0,0,1,1,0,0
665,25,7,90920.75,1,0,1,112256.57,1,0,0,0,1,0
850,19,8,0.0,1,1,1,68569.89,1,0,0,0,1,0
473,25,6,110666.42,2,0,0,46758.42,1,0,0,1,0,0
596,42,7,0.0,2,1,1,121568.37,1,0,0,0,1,0
575,41,2,100062.39,1,0,0,126307.25,0,0,1,0,1,0
457,44,7,0.0,2,0,0,185992.36,0,0,1,0,1,0
687,35,1,110752.15,2,1,1,47921.22,1,0,0,1,0,0
688,46,3,0.0,2,0,1,104902.68,0,0,1,1,0,0
666,43,5,0.0,2,1,0,29346.1,0,0,1,0,1,0
511,40,1,0.0,1,1,1,184118.73,0,0,1,1,0,0
702,40,7,145536.9,1,0,1,135334.24,1,0,0,0,1,0
654,24,8,145081.73,1,1,1,130075.07,1,0,0,1,0,0
649,41,4,115897.73,1,1,0,143544.48,0,1,0,1,0,0
659,29,9,82916.48,1,1,1,84133.48,0,1,0,0,1,0
660,34,1,0.0,2,1,0,9692.58,1,0,0,0,1,0
751,30,3,165257.2,1,0,0,134822.05,1,0,0,0,1,0
531,37,1,0.0,1,1,0,4606.97,1,0,0,1,0,0
647,42,9,0.0,2,1,1,51362.82,1,0,0,1,0,0
670,33,1,0.0,2,1,1,86413.11,1,0,0,0,1,0
431,42,8,120822.86,2,1,0,126153.24,0,1,0,0,1,0
554,31,6,135470.9,1,1,0,107074.81,0,1,0,1,0,0
766,37,2,99660.13,2,0,1,147700.78,0,1,0,0,1,0
652,38,6,123081.84,2,1,1,188657.97,0,0,1,1,0,0
659,37,1,151105.68,1,1,1,140934.57,1,0,0,1,0,0
611,38,7,0.0,1,1,1,63202.0,1,0,0,0,1,0
738,35,8,127290.61,1,1,0,16081.62,0,0,1,0,1,0
679,33,4,96110.22,1,1,0,1173.23,0,0,1,0,1,0
745,33,1,0.0,2,1,1,174431.01,1,0,0,1,0,0
677,26,3,102395.79,1,1,0,119368.99,0,1,0,1,0,0
663,22,6,0.0,2,0,1,131827.15,1,0,0,0,1,0
696,66,7,119499.42,2,1,1,174027.3,0,1,0,1,0,0
659,39,8,106259.63,2,1,1,198103.32,0,1,0,0,1,0
539,40,7,81132.21,1,1,0,167289.82,1,0,0,1,0,0
753,50,4,0.0,2,1,1,861.4,1,0,0,1,0,0
706,35,5,0.0,2,1,1,81718.37,1,0,0,0,1,0
825,32,9,0.0,2,0,0,9751.03,1,0,0,0,1,0
627,48,1,132759.8,1,1,0,78899.22,0,0,1,0,1,0
639,35,1,103015.12,2,1,1,139094.12,1,0,0,1,0,0
557,24,4,0.0,1,0,0,20515.72,1,0,0,1,0,0
623,50,2,87116.71,1,1,1,104382.11,0,0,1,1,0,0
564,32,10,139875.2,2,1,0,15378.23,0,1,0,1,0,0
751,43,1,114974.24,1,1,0,125920.54,1,0,0,0,1,0
544,33,6,0.0,2,1,1,124113.04,1,0,0,1,0,0
672,28,6,0.0,1,0,1,8814.69,1,0,0,1,0,0
639,35,8,0.0,1,0,0,164453.98,1,0,0,1,0,0
748,34,8,0.0,2,1,0,53584.03,1,0,0,1,0,0
463,35,2,0.0,2,1,1,1950.93,0,0,1,1,0,0
574,33,8,100267.03,1,1,0,103006.27,1,0,0,0,1,0
615,41,4,0.0,1,0,1,149278.96,0,0,1,0,1,0
651,45,4,0.0,2,0,0,193009.21,0,0,1,0,1,0
558,56,7,121235.05,2,1,1,116253.1,1,0,0,1,0,0
540,37,3,129965.18,1,0,0,19374.08,0,1,0,0,1,0
630,31,0,0.0,2,1,1,34475.14,1,0,0,0,1,0
523,60,1,163894.35,1,0,1,57061.71,0,1,0,0,1,0
544,44,1,0.0,2,0,0,69244.24,1,0,0,0,1,0
850,36,6,0.0,2,1,1,190194.95,1,0,0,1,0,0
785,31,2,121691.54,2,0,0,81778.72,0,0,1,1,0,0
563,57,6,0.0,2,1,1,39297.48,0,0,1,0,1,0
591,29,6,0.0,2,1,1,108684.65,1,0,0,0,1,0
769,38,6,0.0,2,0,0,104393.78,0,0,1,0,1,0
818,72,8,135290.42,2,1,1,63729.72,0,1,0,1,0,0
669,35,4,108269.2,2,1,0,174969.92,0,1,0,1,0,0
603,35,9,145623.36,1,1,0,163181.62,0,1,0,1,0,0
718,39,3,0.0,2,1,1,145355.11,1,0,0,1,0,0
759,46,2,0.0,1,1,1,138380.11,1,0,0,1,0,0
748,39,3,157371.54,1,0,1,97734.3,1,0,0,1,0,0
679,40,1,0.0,1,1,1,16897.19,1,0,0,0,1,0
682,36,5,72373.62,2,1,0,36895.99,0,1,0,0,1,0
742,25,4,132116.13,2,1,0,129933.5,1,0,0,1,0,0
625,36,8,129944.39,2,0,0,198914.8,1,0,0,1,0,0
733,36,5,0.0,2,1,1,109127.54,1,0,0,0,1,0
725,38,6,0.0,2,1,1,158697.28,1,0,0,0,1,0
635,48,2,0.0,2,1,1,136551.25,0,0,1,1,0,0
758,40,3,0.0,2,0,0,96097.65,0,0,1,0,1,0
654,37,5,0.0,1,0,1,71492.28,1,0,0,1,0,0
650,24,8,108881.73,1,1,0,104492.83,0,0,1,0,1,0
831,44,10,0.0,1,0,1,47729.33,0,0,1,1,0,0
576,45,5,133618.01,1,0,0,135244.87,0,0,1,0,1,0
850,39,6,0.0,2,1,0,103921.43,0,0,1,1,0,0
672,34,6,0.0,1,0,0,22736.06,1,0,0,0,1,0
746,32,4,0.0,2,1,1,72909.75,1,0,0,1,0,0
523,26,4,0.0,2,1,0,185488.81,1,0,0,1,0,0
806,67,1,0.0,2,0,1,103945.58,1,0,0,1,0,0
703,39,6,152685.4,1,0,0,183656.12,0,0,1,0,1,0
719,54,7,0.0,2,1,1,125041.52,1,0,0,1,0,0
683,30,4,114779.35,1,0,0,183171.47,1,0,0,0,1,0
749,41,5,57568.94,1,1,1,61128.29,1,0,0,0,1,0
680,37,4,0.0,2,1,0,61240.87,1,0,0,0,1,0
684,38,5,133189.4,1,0,0,127388.06,1,0,0,1,0,0
684,38,5,105069.98,2,1,1,198355.28,1,0,0,0,1,0
613,42,7,115076.06,1,1,1,79323.61,1,0,0,0,1,0
794,30,8,0.0,2,1,1,24113.91,1,0,0,0,1,0
692,49,6,110540.43,2,0,1,107472.99,0,1,0,0,1,0
720,23,0,187861.18,2,1,1,104120.17,0,1,0,0,1,0
653,44,8,0.0,2,1,1,154639.72,1,0,0,0,1,0
708,34,4,0.0,1,1,1,62868.33,1,0,0,1,0,0
597,52,8,83693.34,2,1,1,161083.53,0,1,0,0,1,0
501,42,9,114631.23,1,0,1,91429.74,1,0,0,0,1,0
621,34,2,91258.52,2,1,0,44857.4,0,1,0,1,0,0
799,70,8,70416.75,1,1,1,36483.52,1,0,0,0,1,0
